"인천광역시","여자","9. 단순 노무 종사자",14672,2116,3705,1040,1885,677,1030,870,142,1842,1365
"인천광역시","여자","A. 기타",253,19,25,24,38,17,19,45,-,27,39
"광주광역시","계","계",443977,49019,46300,21119,68407,22055,35455,97114,8201,73534,22773
"광주광역시","계","1. 관리자",3233,792,223,143,540,157,158,821,42,249,108
"광주광역시","계","2. 전문가 및 관련 종사자",134581,26195,15057,4822,10483,6490,6295,21890,1884,38285,3180
"광주광역시","계","3. 사무 종사자",118745,8117,11366,7238,27106,6825,10468,26395,2526,13595,5109
"광주광역시","계","4. 서비스 종사자",46427,4589,6447,2322,7587,2322,2730,6659,759,7455,5557
"광주광역시","계","5. 판매 종사자",47748,3878,6073,2748,9154,2376,4023,9040,1138,5593,3725
"광주광역시","계","6. 농림어업 숙련 종사자",2552,173,184,95,441,106,193,704,307,181,168
"광주광역시","계","7. 기능원 및 관련 기능 종사자",31180,1316,2059,1208,3989,1222,4888,12392,467,1970,1669
"광주광역시","계","8. 장치, 기계조작 및 조립 종사자",36439,1919,2443,1228,5084,1547,4453,14292,549,3223,1701
"광주광역시","계","9. 단순 노무 종사자",22213,2013,2395,1283,3836,988,2097,4713,529,2936,1423
"광주광역시","계","A. 기타",859,27,53,32,187,22,150,208,-,47,133
"광주광역시","남자","계",256415,15149,18566,11016,47611,12196,27623,85420,5520,22656,10658
"광주광역시","남자","1. 관리자",2386,386,154,97,497,105,142,772,36,110,87
"광주광역시","남자","2. 전문가 및 관련 종사자",63986,7136,5850,2281,7500,3415,4749,18805,1201,11441,1608
"광주광역시","남자","3. 사무 종사자",66946,2593,3947,3538,17258,3309,7143,21901,1527,3657,2073
"광주광역시","남자","4. 서비스 종사자",20107,911,1742,836,4742,994,1734,5224,430,1600,1894
"광주광역시","남자","5. 판매 종사자",26887,1051,2269,1334,6239,1363,2937,7813,815,1511,1555
"광주광역시","남자","6. 농림어업 숙련 종사자",1997,91,99,70,404,70,189,670,271,50,83
"광주광역시","남자","7. 기능원 및 관련 기능 종사자",27470,873,1558,998,3520,1030,4662,11932,395,1252,1250
"광주광역시","남자","8. 장치, 기계조작 및 조립 종사자",31555,1275,1782,1032,4480,1292,4146,13874,484,1991,1199
"광주광역시","남자","9. 단순 노무 종사자",14266,806,1119,798,2800,596,1771,4221,361,1011,783
"광주광역시","남자","A. 기타",815,27,46,32,171,22,150,208,-,33,126
"광주광역시","여자","계",187562,33870,27734,10103,20796,9859,7832,11694,2681,50878,12115
"광주광역시","여자","1. 관리자",847,406,69,46,43,52,16,49,6,139,21
"광주광역시","여자","2. 전문가 및 관련 종사자",70595,19059,9207,2541,2983,3075,1546,3085,683,26844,1572
"광주광역시","여자","3. 사무 종사자",51799,5524,7419,3700,9848,3516,3325,4494,999,9938,3036
"광주광역시","여자","4. 서비스 종사자",26320,3678,4705,1486,2845,1328,996,1435,329,5855,3663
"광주광역시","여자","5. 판매 종사자",20861,2827,3804,1414,2915,1013,1086,1227,323,4082,2170
"광주광역시","여자","6. 농림어업 숙련 종사자",555,82,85,25,37,36,4,34,36,131,85
"광주광역시","여자","7. 기능원 및 관련 기능 종사자",3710,443,501,210,469,192,226,460,72,718,419
"광주광역시","여자","8. 장치, 기계조작 및 조립 종사자",4884,644,661,196,604,255,307,418,65,1232,502
"광주광역시","여자","9. 단순 노무 종사자",7947,1207,1276,485,1036,392,326,492,168,1925,640
"광주광역시","여자","A. 기타",44,-,7,-,16,-,-,-,-,14,7
"대전광역시","계","계",465455,45884,56761,21765,76724,32564,41847,99301,8409,57286,24914
"대전광역시","계","1. 관리자",7964,1058,786,330,1498,521,533,2315,140,589,194
"대전광역시","계","2. 전문가 및 관련 종사자",165530,24736,18763,5711,12979,14194,14683,37346,2015,31189,3914
"대전광역시","계","3. 사무 종사자",112746,6797,13256,7122,29728,7913,9183,21121,2221,10131,5274
"대전광역시","계","4. 서비스 종사자",45641,4304,7394,2383,8006,2647,2956,5700,746,5648,5857
"대전광역시","계","5. 판매 종사자",49948,4052,8019,2934,10160,2895,4357,7749,1194,4502,4086
"대전광역시","계","6. 농림어업 숙련 종사자",1819,110,169,99,395,105,146,337,341,58,59
"대전광역시","계","7. 기능원 및 관련 기능 종사자",28302,1419,2763,872,4233,1347,4008,9911,466,1439,1844
"대전광역시","계","8. 장치, 기계조작 및 조립 종사자",28454,1302,2455,924,4797,1495,3684,9833,690,1637,1637
"대전광역시","계","9. 단순 노무 종사자",21678,1920,3018,1152,4075,1321,1825,4250,589,1822,1706
"대전광역시","계","A. 기타",3373,186,138,238,853,126,472,739,7,271,343
"대전광역시","남자","계",274723,13955,23209,11063,51500,19929,33024,85227,6057,18722,12037
"대전광역시","남자","1. 관리자",6176,484,468,251,1285,389,454,2251,127,317,150
"대전광역시","남자","2. 전문가 및 관련 종사자",90164,6276,7337,2676,8742,8764,11835,31699,1452,9658,1725
"대전광역시","남자","3. 사무 종사자",60706,2306,4404,3252,17447,4129,6267,16813,1469,2885,1734
"대전광역시","남자","4. 서비스 종사자",20995,861,2474,967,4908,1365,1962,4190,399,1467,2402
"대전광역시","남자","5. 판매 종사자",28136,1195,2966,1528,6843,1772,3286,6440,831,1465,1810
"대전광역시","남자","6. 농림어업 숙련 종사자",1459,74,99,75,366,97,112,290,272,25,49
"대전광역시","남자","7. 기능원 및 관련 기능 종사자",24243,867,1893,678,3664,1136,3768,9507,421,924,1385
"대전광역시","남자","8. 장치, 기계조작 및 조립 종사자",25195,920,1848,741,4392,1277,3419,9503,605,1121,1369
"대전광역시","남자","9. 단순 노무 종사자",14591,812,1586,688,3091,874,1477,3838,474,671,1080
"대전광역시","남자","A. 기타",3058,160,134,207,762,126,444,696,7,189,333
"대전광역시","여자","계",190732,31929,33552,10702,25224,12635,8823,14074,2352,38564,12877
"대전광역시","여자","1. 관리자",1788,574,318,79,213,132,79,64,13,272,44
"대전광역시","여자","2. 전문가 및 관련 종사자",75366,18460,11426,3035,4237,5430,2848,5647,563,21531,2189
"대전광역시","여자","3. 사무 종사자",52040,4491,8852,3870,12281,3784,2916,4308,752,7246,3540
"대전광역시","여자","4. 서비스 종사자",24646,3443,4920,1416,3098,1282,994,1510,347,4181,3455
"대전광역시","여자","5. 판매 종사자",21812,2857,5053,1406,3317,1123,1071,1309,363,3037,2276
"대전광역시","여자","6. 농림어업 숙련 종사자",360,36,70,24,29,8,34,47,69,33,10
"대전광역시","여자","7. 기능원 및 관련 기능 종사자",4059,552,870,194,569,211,240,404,45,515,459
"대전광역시","여자","8. 장치, 기계조작 및 조립 종사자",3259,382,607,183,405,218,265,330,85,516,268
"대전광역시","여자","9. 단순 노무 종사자",7087,1108,1432,464,984,447,348,412,115,1151,626
"대전광역시","여자","A. 기타",315,26,4,31,91,-,28,43,-,82,10
"울산광역시","계","계",296743,30009,32914,11745,44705,14952,23627,86658,2691,32207,17235
"울산광역시","계","1. 관리자",2638,545,210,78,505,134,131,745,4,229,57
"울산광역시","계","2. 전문가 및 관련 종사자",85765,16245,9588,2686,6851,4768,4335,21218,447,17209,2418
"울산광역시","계","3. 사무 종사자",67041,4039,7476,3390,16278,3864,4938,18001,732,5160,3163
"울산광역시","계","4. 서비스 종사자",27357,2790,4705,1474,4351,1121,1527,3859,286,3036,4208
"울산광역시","계","5. 판매 종사자",24037,2078,3749,1210,4409,1218,1783,4791,244,2162,2393
"울산광역시","계","6. 농림어업 숙련 종사자",1044,69,78,9,176,79,65,260,122,85,101
"울산광역시","계","7. 기능원 및 관련 기능 종사자",25607,955,2101,783,3368,989,3315,11069,229,1149,1649
"울산광역시","계","8. 장치, 기계조작 및 조립 종사자",51786,2071,3410,1603,6970,2274,6585,23937,491,2139,2306
"울산광역시","계","9. 단순 노무 종사자",11228,1199,1592,488,1758,493,912,2712,136,1026,912
"울산광역시","계","A. 기타",240,18,5,24,39,12,36,66,-,12,28
"울산광역시","남자","계",185910,9091,13279,6109,30290,9411,18917,78956,2030,9384,8443
"울산광역시","남자","1. 관리자",1983,269,131,46,459,112,113,714,4,94,41
"울산광역시","남자","2. 전문가 및 관련 종사자",42462,3593,3010,1116,4488,2663,3222,18706,322,4369,973
"울산광역시","남자","3. 사무 종사자",38522,1330,2368,1477,9604,2146,3173,15595,521,1168,1140
"울산광역시","남자","4. 서비스 종사자",11457,567,1337,578,2287,462,1029,2884,157,586,1570
"울산광역시","남자","5. 판매 종사자",11983,538,1164,560,2622,676,1156,3919,135,365,848
"울산광역시","남자","6. 농림어업 숙련 종사자",795,26,63,9,142,51,65,246,90,38,65
"울산광역시","남자","7. 기능원 및 관련 기능 종사자",23001,695,1539,669,2942,878,3188,10852,209,768,1261
"울산광역시","남자","8. 장치, 기계조작 및 조립 종사자",48542,1688,2889,1394,6480,2112,6264,23536,474,1694,2011
"울산광역시","남자","9. 단순 노무 종사자",6949,372,773,242,1227,299,671,2438,118,290,519
"울산광역시","남자","A. 기타",216,13,5,18,39,12,36,66,-,12,15
"울산광역시","여자","계",110833,20918,19635,5636,14415,5541,4710,7702,661,22823,8792
"울산광역시","여자","1. 관리자",655,276,79,32,46,22,18,31,-,135,16
"울산광역시","여자","2. 전문가 및 관련 종사자",43303,12652,6578,1570,2363,2105,1113,2512,125,12840,1445
"울산광역시","여자","3. 사무 종사자",28519,2709,5108,1913,6674,1718,1765,2406,211,3992,2023
"울산광역시","여자","4. 서비스 종사자",15900,2223,3368,896,2064,659,498,975,129,2450,2638
"울산광역시","여자","5. 판매 종사자",12054,1540,2585,650,1787,542,627,872,109,1797,1545
"울산광역시","여자","6. 농림어업 숙련 종사자",249,43,15,-,34,28,-,14,32,47,36
"울산광역시","여자","7. 기능원 및 관련 기능 종사자",2606,260,562,114,426,111,127,217,20,381,388
"울산광역시","여자","8. 장치, 기계조작 및 조립 종사자",3244,383,521,209,490,162,321,401,17,445,295
"울산광역시","여자","9. 단순 노무 종사자",4279,827,819,246,531,194,241,274,18,736,393
"울산광역시","여자","A. 기타",24,5,-,6,-,-,-,-,-,-,13
"세종특별자치시","계","계",130791,15050,16668,8070,24584,8398,9656,28005,2927,11899,5534
"세종특별자치시","계","1. 관리자",3183,464,247,180,590,170,227,1032,23,159,91
"세종특별자치시","계","2. 전문가 및 관련 종사자",47950,9041,5633,2821,5377,3334,3329,10443,738,6216,1018
"세종특별자치시","계","3. 사무 종사자",42168,2611,4978,3161,11736,2751,3066,8518,1247,2732,1368
"세종특별자치시","계","4. 서비스 종사자",10080,1150,1977,524,1929,440,644,1023,179,1016,1198
"세종특별자치시","계","5. 판매 종사자",8985,689,1711,427,2087,555,527,1372,277,610,730
"세종특별자치시","계","6. 농림어업 숙련 종사자",1037,94,188,65,148,60,38,175,150,92,27
"세종특별자치시","계","7. 기능원 및 관련 기능 종사자",4390,173,452,202,645,278,403,1738,43,205,251
"세종특별자치시","계","8. 장치, 기계조작 및 조립 종사자",7417,406,696,374,988,440,866,2720,109,409,409
"세종특별자치시","계","9. 단순 노무 종사자",4150,375,677,244,690,319,356,719,143,347,280
"세종특별자치시","계","A. 기타",1431,47,109,72,394,51,200,265,18,113,162
"세종특별자치시","남자","계",76240,4486,6146,4134,16417,5066,7402,23761,2121,3961,2746
"세종특별자치시","남자","1. 관리자",2509,226,108,109,557,136,200,994,23,82,74
"세종특별자치시","남자","2. 전문가 및 관련 종사자",25866,2315,1966,1340,3678,2070,2662,8869,521,1985,460
"세종특별자치시","남자","3. 사무 종사자",23464,900,1599,1542,7116,1397,2034,6686,874,786,530
"세종특별자치시","남자","4. 서비스 종사자",4766,294,602,298,1247,208,408,801,114,275,519
"세종특별자치시","남자","5. 판매 종사자",5117,237,553,232,1520,338,363,1145,221,170,338
"세종특별자치시","남자","6. 농림어업 숙련 종사자",739,48,101,45,136,38,33,141,134,47,16
"세종특별자치시","남자","7. 기능원 및 관련 기능 종사자",3632,82,286,119,512,210,382,1696,36,142,167
"세종특별자치시","남자","8. 장치, 기계조작 및 조립 종사자",6451,241,510,299,896,380,825,2580,83,267,370
"세종특별자치시","남자","9. 단순 노무 종사자",2426,96,329,94,413,246,295,615,97,125,116
"세종특별자치시","남자","A. 기타",1270,47,92,56,342,43,200,234,18,82,156
"세종특별자치시","여자","계",54551,10564,10522,3936,8167,3332,2254,4244,806,7938,2788
"세종특별자치시","여자","1. 관리자",674,238,139,71,33,34,27,38,-,77,17
"세종특별자치시","여자","2. 전문가 및 관련 종사자",22084,6726,3667,1481,1699,1264,667,1574,217,4231,558
"세종특별자치시","여자","3. 사무 종사자",18704,1711,3379,1619,4620,1354,1032,1832,373,1946,838
"세종특별자치시","여자","4. 서비스 종사자",5314,856,1375,226,682,232,236,222,65,741,679
"세종특별자치시","여자","5. 판매 종사자",3868,452,1158,195,567,217,164,227,56,440,392
"세종특별자치시","여자","6. 농림어업 숙련 종사자",298,46,87,20,12,22,5,34,16,45,11
"세종특별자치시","여자","7. 기능원 및 관련 기능 종사자",758,91,166,83,133,68,21,42,7,63,84
"세종특별자치시","여자","8. 장치, 기계조작 및 조립 종사자",966,165,186,75,92,60,41,140,26,142,39
"세종특별자치시","여자","9. 단순 노무 종사자",1724,279,348,150,277,73,61,104,46,222,164
"세종특별자치시","여자","A. 기타",161,-,17,16,52,8,-,31,-,31,6
"경기도","계","계",3996458,386933,638221,195915,645297,203734,413340,850959,52953,383981,225125
"경기도","계","1. 관리자",40822,6646,3821,2188,8632,1847,2602,10308,576,2909,1293
"경기도","계","2. 전문가 및 관련 종사자",1372205,193879,217764,54796,124077,77348,153835,300170,11446,204266,34624
"경기도","계","3. 사무 종사자",1028929,67238,152688,64877,254181,55542,95016,201617,14043,70521,53206
"경기도","계","4. 서비스 종사자",369361,36901,75773,19501,60120,15881,25230,43454,4483,35609,52409
"경기도","계","5. 판매 종사자",422526,32556,87590,22480,81329,20217,40055,70376,6670,27882,33371
"경기도","계","6. 농림어업 숙련 종사자",23043,1988,2929,1114,3815,1171,1745,4032,3988,1167,1094
"경기도","계","7. 기능원 및 관련 기능 종사자",235093,11876,28910,8140,30820,9200,34427,84531,3214,9696,14279
"경기도","계","8. 장치, 기계조작 및 조립 종사자",288460,16835,33381,11105,44192,13005,37274,96345,4761,14331,17231
"경기도","계","9. 단순 노무 종사자",183308,17140,33097,9323,32173,8501,17788,33275,3533,14083,14395
"경기도","계","A. 기타",32711,1874,2268,2391,5958,1022,5368,6851,239,3517,3223
"경기도","남자","계",2380143,121132,258835,102531,437955,121808,328843,743801,38917,116043,110278
"경기도","남자","1. 관리자",31642,3171,2483,1654,7748,1516,2388,9865,483,1364,970
"경기도","남자","2. 전문가 및 관련 종사자",757793,49775,85501,26084,86242,44535,126662,259874,7930,54147,17043
"경기도","남자","3. 사무 종사자",578478,21387,54684,31398,155599,30374,66080,168600,9654,19917,20785
"경기도","남자","4. 서비스 종사자",161132,8173,21771,7920,35483,7378,16428,32414,2463,7864,21238
"경기도","남자","5. 판매 종사자",243853,10902,33216,11943,55771,12423,30239,60209,4830,9098,15222
"경기도","남자","6. 농림어업 숙련 종사자",18033,1109,1736,844,3182,938,1493,3815,3577,570,769
"경기도","남자","7. 기능원 및 관련 기능 종사자",202020,7942,19566,6335,27045,7612,32507,81090,2840,6301,10782
"경기도","남자","8. 장치, 기계조작 및 조립 종사자",241492,10386,22792,8820,37610,10949,33848,92161,4223,8288,12415
"경기도","남자","9. 단순 노무 종사자",115594,6625,15109,5388,23823,5152,14171,29150,2701,5337,8138
"경기도","남자","A. 기타",30106,1662,1977,2145,5452,931,5027,6623,216,3157,2916
"경기도","여자","계",1616315,265801,379386,93384,207342,81926,84497,107158,14036,267938,114847
"경기도","여자","1. 관리자",9180,3475,1338,534,884,331,214,443,93,1545,323
"경기도","여자","2. 전문가 및 관련 종사자",614412,144104,132263,28712,37835,32813,27173,40296,3516,150119,17581
"경기도","여자","3. 사무 종사자",450451,45851,98004,33479,98582,25168,28936,33017,4389,50604,32421
"경기도","여자","4. 서비스 종사자",208229,28728,54002,11581,24637,8503,8802,11040,2020,27745,31171
"경기도","여자","5. 판매 종사자",178673,21654,54374,10537,25558,7794,9816,10167,1840,18784,18149
"경기도","여자","6. 농림어업 숙련 종사자",5010,879,1193,270,633,233,252,217,411,597,325
"경기도","여자","7. 기능원 및 관련 기능 종사자",33073,3934,9344,1805,3775,1588,1920,3441,374,3395,3497
"경기도","여자","8. 장치, 기계조작 및 조립 종사자",46968,6449,10589,2285,6582,2056,3426,4184,538,6043,4816
"경기도","여자","9. 단순 노무 종사자",67714,10515,17988,3935,8350,3349,3617,4125,832,8746,6257
"경기도","여자","A. 기타",2605,212,291,246,506,91,341,228,23,360,307
"강원도","계","계",380547,48427,41930,19326,60064,21261,30150,65854,12642,53325,27568
"강원도","계","1. 관리자",4289,1298,276,230,778,190,161,692,134,408,122
"강원도","계","2. 전문가 및 관련 종사자",101075,24696,12410,4110,7787,5765,3982,12058,1913,25390,2964
"강원도","계","3. 사무 종사자",90646,6812,9097,5838,20397,6054,7488,15997,3823,9870,5270
"강원도","계","4. 서비스 종사자",52773,5716,6794,2858,8962,2611,3675,6322,1351,6373,8111
"강원도","계","5. 판매 종사자",30461,2725,4434,1611,5744,1686,2655,4452,1220,3071,2863
"강원도","계","6. 농림어업 숙련 종사자",10981,968,1257,477,2080,639,820,1739,1684,646,671
"강원도","계","7. 기능원 및 관련 기능 종사자",25483,1407,2146,842,3325,1088,3768,8975,638,1465,1829
"강원도","계","8. 장치, 기계조작 및 조립 종사자",22208,1102,1485,705,3404,1253,2441,7946,899,1535,1438
"강원도","계","9. 단순 노무 종사자",23830,2412,2740,1351,4244,1320,2060,4244,903,2440,2116
"강원도","계","A. 기타",18801,1291,1291,1304,3343,655,3100,3429,77,2127,2184
"강원도","남자","계",229263,17698,19111,10861,42414,13247,23360,58326,9663,18565,16018
"강원도","남자","1. 관리자",3263,842,186,183,719,177,149,656,111,144,96
"강원도","남자","2. 전문가 및 관련 종사자",46281,7357,5370,1814,5022,3209,2796,10272,1335,7637,1469
"강원도","남자","3. 사무 종사자",50200,2541,3248,2829,12713,3351,4673,13163,2624,2731,2327
"강원도","남자","4. 서비스 종사자",27469,1552,2481,1438,5770,1485,2651,5199,965,1831,4097
"강원도","남자","5. 판매 종사자",17474,845,1689,875,4076,1089,1852,3799,875,916,1458
"강원도","남자","6. 농림어업 숙련 종사자",8873,624,861,357,1828,530,729,1646,1515,293,490
"강원도","남자","7. 기능원 및 관련 기능 종사자",22371,957,1489,675,2924,957,3605,8679,581,940,1564
"강원도","남자","8. 장치, 기계조작 및 조립 종사자",20067,796,1188,641,3102,1052,2295,7767,822,1126,1278
"강원도","남자","9. 단순 노무 종사자",15999,1026,1498,900,3158,838,1619,3837,762,1026,1335
"강원도","남자","A. 기타",17266,1158,1101,1149,3102,559,2991,3308,73,1921,1904
"강원도","여자","계",151284,30729,22819,8465,17650,8014,6790,7528,2979,34760,11550
"강원도","여자","1. 관리자",1026,456,90,47,59,13,12,36,23,264,26
"강원도","여자","2. 전문가 및 관련 종사자",54794,17339,7040,2296,2765,2556,1186,1786,578,17753,1495
"강원도","여자","3. 사무 종사자",40446,4271,5849,3009,7684,2703,2815,2834,1199,7139,2943
"강원도","여자","4. 서비스 종사자",25304,4164,4313,1420,3192,1126,1024,1123,386,4542,4014
"강원도","여자","5. 판매 종사자",12987,1880,2745,736,1668,597,803,653,345,2155,1405
"강원도","여자","6. 농림어업 숙련 종사자",2108,344,396,120,252,109,91,93,169,353,181
"강원도","여자","7. 기능원 및 관련 기능 종사자",3112,450,657,167,401,131,163,296,57,525,265
"강원도","여자","8. 장치, 기계조작 및 조립 종사자",2141,306,297,64,302,201,146,179,77,409,160
"강원도","여자","9. 단순 노무 종사자",7831,1386,1242,451,1086,482,441,407,141,1414,781
"강원도","여자","A. 기타",1535,133,190,155,241,96,109,121,4,206,280
"충청북도","계","계",406613,45293,43320,18071,61654,21670,35309,98845,11490,50143,20818
"충청북도","계","1. 관리자",7413,1292,523,283,1292,397,437,2105,143,775,166
"충청북도","계","2. 전문가 및 관련 종사자",115500,24086,13048,4062,8102,6686,6412,22605,2133,25453,2913
"충청북도","계","3. 사무 종사자",95227,6011,9107,5330,21839,5840,8122,23519,3061,8417,3981
"충청북도","계","4. 서비스 종사자",41414,4258,5730,2420,7824,2044,2819,5804,882,4998,4635
"충청북도","계","5. 판매 종사자",33310,2720,4851,1745,6554,1563,3036,6019,1002,3178,2642
"충청북도","계","6. 농림어업 숙련 종사자",10291,1014,1164,414,1760,503,671,2050,1622,713,380
"충청북도","계","7. 기능원 및 관련 기능 종사자",26280,1243,1943,735,3164,1041,3830,10887,718,1300,1419
"충청북도","계","8. 장치, 기계조작 및 조립 종사자",55641,2982,4593,1853,7060,2591,7706,21210,1249,3242,3155
"충청북도","계","9. 단순 노무 종사자",18086,1505,2113,1001,3301,902,1664,3905,644,1844,1207
"충청북도","계","A. 기타",3451,182,248,228,758,103,612,741,36,223,320
"충청북도","남자","계",251177,16064,19027,9809,42868,13087,28161,86106,8826,16176,11053
"충청북도","남자","1. 관리자",5778,646,347,232,1143,336,378,2003,128,438,127
"충청북도","남자","2. 전문가 및 관련 종사자",56910,7015,5193,1727,5391,3715,4919,18950,1398,7284,1318
"충청북도","남자","3. 사무 종사자",56597,2134,3608,2811,13518,3314,5747,19022,2243,2448,1752
"충청북도","남자","4. 서비스 종사자",20034,1133,1852,1160,4860,935,1960,4437,515,1171,2011
"충청북도","남자","5. 판매 종사자",19273,905,1786,890,4658,878,2270,5075,787,848,1176
"충청북도","남자","6. 농림어업 숙련 종사자",8162,583,762,303,1511,403,583,1964,1514,301,238
"충청북도","남자","7. 기능원 및 관련 기능 종사자",23254,909,1337,596,2732,870,3703,10456,649,851,1151
"충청북도","남자","8. 장치, 기계조작 및 조립 종사자",45791,1830,2935,1350,5773,1962,6773,19968,1059,1931,2210
"충청북도","남자","9. 단순 노무 종사자",12289,740,997,551,2610,595,1265,3542,497,742,750
"충청북도","남자","A. 기타",3089,169,210,189,672,79,563,689,36,162,320
"충청북도","여자","계",155436,29229,24293,8262,18786,8583,7148,12739,2664,33967,9765
"충청북도","여자","1. 관리자",1635,646,176,51,149,61,59,102,15,337,39
"충청북도","여자","2. 전문가 및 관련 종사자",58590,17071,7855,2335,2711,2971,1493,3655,735,18169,1595
"충청북도","여자","3. 사무 종사자",38630,3877,5499,2519,8321,2526,2375,4497,818,5969,2229
"충청북도","여자","4. 서비스 종사자",21380,3125,3878,1260,2964,1109,859,1367,367,3827,2624
"충청북도","여자","5. 판매 종사자",14037,1815,3065,855,1896,685,766,944,215,2330,1466
"충청북도","여자","6. 농림어업 숙련 종사자",2129,431,402,111,249,100,88,86,108,412,142
"충청북도","여자","7. 기능원 및 관련 기능 종사자",3026,334,606,139,432,171,127,431,69,449,268
"충청북도","여자","8. 장치, 기계조작 및 조립 종사자",9850,1152,1658,503,1287,629,933,1242,190,1311,945
"충청북도","여자","9. 단순 노무 종사자",5797,765,1116,450,691,307,399,363,147,1102,457
"충청북도","여자","A. 기타",362,13,38,39,86,24,49,52,-,61,-
"충청남도","계","계",505759,57570,57351,22668,74103,23760,43934,124443,14992,59257,27681
"충청남도","계","1. 관리자",7271,1569,534,283,1339,370,378,1602,219,743,234
"충청남도","계","2. 전문가 및 관련 종사자",135744,28917,16748,4735,9865,6489,7838,28129,1968,27426,3629
"충청남도","계","3. 사무 종사자",116310,8130,12099,6498,25906,6281,9948,28372,3330,10486,5260
"충청남도","계","4. 서비스 종사자",48587,5470,7796,2650,8153,2052,2975,5873,1117,6314,6187
"충청남도","계","5. 판매 종사자",40554,3531,6088,2111,7599,1995,3582,7068,1621,3880,3079
"충청남도","계","6. 농림어업 숙련 종사자",16866,1607,1658,877,2692,789,1177,2963,3297,1114,692
"충청남도","계","7. 기능원 및 관련 기능 종사자",35912,1838,3007,1205,4299,1399,5176,14157,856,1783,2192
"충청남도","계","8. 장치, 기계조작 및 조립 종사자",74643,3861,5790,2333,9131,3004,9762,30345,1744,4603,4070
"충청남도","계","9. 단순 노무 종사자",24163,2367,3301,1326,3749,1160,2207,4818,809,2460,1966
"충청남도","계","A. 기타",5709,280,330,650,1370,221,891,1116,31,448,372
"충청남도","남자","계",319637,20636,25788,12626,51715,15483,36028,111691,12160,18983,14527
"충청남도","남자","1. 관리자",5521,825,306,200,1213,292,346,1547,198,411,183
"충청남도","남자","2. 전문가 및 관련 종사자",69179,8702,6899,2054,6615,3594,6270,24370,1413,7636,1626
"충청남도","남자","3. 사무 종사자",69913,2907,4683,3287,16056,3720,7358,24233,2434,2859,2376
"충청남도","남자","4. 서비스 종사자",21907,1178,2429,1134,5081,1096,1934,4442,622,1505,2486
"충청남도","남자","5. 판매 종사자",23070,1101,2270,1109,4978,1329,2591,5990,1323,1128,1251
"충청남도","남자","6. 농림어업 숙련 종사자",13592,1025,1033,598,2327,620,1060,2828,3087,538,476
"충청남도","남자","7. 기능원 및 관련 기능 종사자",31469,1337,2128,1008,3685,1238,4886,13705,786,1109,1587
"충청남도","남자","8. 장치, 기계조작 및 조립 종사자",64298,2419,4068,1884,7749,2552,9000,29186,1594,2759,3087
"충청남도","남자","9. 단순 노무 종사자",15588,894,1688,769,2768,844,1759,4331,674,736,1125
"충청남도","남자","A. 기타",5100,248,284,583,1243,198,824,1059,29,302,330
"충청남도","여자","계",186122,36934,31563,10042,22388,8277,7906,12752,2832,40274,13154
"충청남도","여자","1. 관리자",1750,744,228,83,126,78,32,55,21,332,51
"충청남도","여자","2. 전문가 및 관련 종사자",66565,20215,9849,2681,3250,2895,1568,3759,555,19790,2003
"충청남도","여자","3. 사무 종사자",46397,5223,7416,3211,9850,2561,2590,4139,896,7627,2884
"충청남도","여자","4. 서비스 종사자",26680,4292,5367,1516,3072,956,1041,1431,495,4809,3701
"충청남도","여자","5. 판매 종사자",17484,2430,3818,1002,2621,666,991,1078,298,2752,1828
"충청남도","여자","6. 농림어업 숙련 종사자",3274,582,625,279,365,169,117,135,210,576,216
"충청남도","여자","7. 기능원 및 관련 기능 종사자",4443,501,879,197,614,161,290,452,70,674,605
"충청남도","여자","8. 장치, 기계조작 및 조립 종사자",10345,1442,1722,449,1382,452,762,1159,150,1844,983
"충청남도","여자","9. 단순 노무 종사자",8575,1473,1613,557,981,316,448,487,135,1724,841
"충청남도","여자","A. 기타",609,32,46,67,127,23,67,57,2,146,42
"전라북도","계","계",435051,56083,51220,22040,64683,23098,28399,84606,16409,67299,21214
"전라북도","계","1. 관리자",4637,1350,397,241,696,226,166,1001,133,346,81
"전라북도","계","2. 전문가 및 관련 종사자",128516,28780,16694,5183,9329,6652,4300,17359,3409,33716,3094
"전라북도","계","3. 사무 종사자",105055,8464,11022,6651,23660,6486,7181,21170,4181,11912,4328
"전라북도","계","4. 서비스 종사자",49681,6009,7045,2922,8128,2501,2797,6304,1337,7580,5058
"전라북도","계","5. 판매 종사자",39694,3584,5978,2307,7179,2209,3025,6337,1479,4718,2878
"전라북도","계","6. 농림어업 숙련 종사자",15972,1538,1602,839,2584,732,1112,3064,2574,1256,671
"전라북도","계","7. 기능원 및 관련 기능 종사자",29612,1645,3073,1119,3844,1269,3613,10600,965,1925,1559
"전라북도","계","8. 장치, 기계조작 및 조립 종사자",38868,2305,2723,1450,5677,1733,4332,14343,1419,2924,1962
"전라북도","계","9. 단순 노무 종사자",21347,2299,2577,1208,3236,1204,1672,4172,895,2717,1367
"전라북도","계","A. 기타",1669,109,109,120,350,86,201,256,17,205,216
"전라북도","남자","계",254574,19118,22387,11599,47013,13284,22243,74605,12129,21740,10456
"전라북도","남자","1. 관리자",3366,731,248,166,599,175,143,960,129,139,76
"전라북도","남자","2. 전문가 및 관련 종사자",59700,8764,7013,2390,6693,3398,3083,14965,2227,9995,1172
